1,2,3,4,5,6,7,8,9,10
380,1198,140,2711,42,1325,219,60,3951,6102
1325,1198,2711,21,380,1483,5992,1700,4610,2079
1096,2711,1904,709,561,2492,4963,21,5992,3606
186,2020,380,606,5239,1198,1325,219,1513,3124
2776,380,1063,1519,219,1198,2711,3124,2102,3478
380,1198,6102,709,139,75,14,2711,9449,854
380,2776,219,2711,6102,3458,3952,5992,1096,1513
1198,380,6102,140,3458,3951,2711,42,606,1325
380,3223,60,6249,772,75,139,1198,3441,9449
6249,1198,3330,1264,5992,612,3918,87,2711,21
380,4963,1781,3951,60,539,3441,1198,2776,709
1325,42,1198,709,3357,380,140,14,3478,5844
380,1198,709,1264,3458,42,1325,2711,3918,219
9507,540,2776,3940,6187,4433,1246,3691,9844,2607
772,75,1198,5844,380,139,588,14,4645,52
2428,4438,5858,4063,9739,2182,6249,60,748,772
380,1198,3458,772,2711,1264,709,42,539,219
139,606,518,6102,2711,9449,3458,380,8773,3166
380,1096,2492,3124,260,3951,2079,9449,3606,709
380,1198,2711,1483,1325,1063,4916,42,139,219
1096,709,2578,3951,3458,380,1198,2776,42,75
105,219,3458,380,140,1198,4610,2079,588,1519
380,2711,1198,2776,3458,3454,1325,772,139,586
1198,380,3918,9449,2776,1096,3458,1325,219,1264
380,1096,1198,42,140,2711,3918,21,3166,2079
380,1198,1325,1096,2776,219,2711,42,3166,3458
42,380,105,2711,3166,772,1198,709,75,2776
219,2776,380,1198,3124,539,78,3951,3918,3458
606,3167,1337,2711,7278,8930,3197,372,3223,139
380,219,42,105,87,3166,5844,606,1264,2711
60,1198,4438,1325,380,8430,1904,7758,5858,1854
380,304,3951,105,349,184,539,5239,45,7286
2711,380,1096,1198,3223,606,5648,140,3940,2079
7758,398,1483,2551,2776,3020,3458,6402,10767,2758
140,3458,2711,380,21,1198,3124,105,3951,2079
380,2776,2711,42,105,1519,75,3951,1096,140
42,829,380,1096,1264,709,1513,2492,5819,4407
380,775,684,2776,586,1513,4783,2711,3458,1063
398,60,3458,2006,1198,2711,2007,569,7758,4732
2711,2969,606,380,2776,2578,2102,772,739,3223
1096,380,1325,2776,1483,2079,105,52,1198,9507
380,2711,1519,606,1198,709,1513,335,3124,772
140,105,1829,75,3952,1198,219,5748,4569,3951
1198,380,140,42,219,1096,60,3458,5844,3951
380,4962,5648,3197,606,3458,2776,775,4867,3223
2711,606,3951,380,1700,4732,9449,335,1198,372
380,686,772,139,4916,2102,1264,4569,606,335
219,606,380,924,42,2776,1096,4706,1513,2079
2711,1198,380,139,1325,606,9507,14,75,6249
380,3458,105,219,1198,3918,2776,1096,606,186
6249,380,3057,9449,2776,1325,3686,1096,586,2102
2776,75,1096,140,8773,272,1519,3458,380,5864
380,1096,1198,5844,2776,5864,42,2492,4962,1781
60,380,3223,1264,1198,6102,140,6636,3166,21
1325,380,2776,140,4963,2007,186,540,2969,588
672,2711,3606,398,2149,7353,219,1096,6561,3240
380,1096,8773,2776,4916,3124,21,219,3458,739
380,5844,2776,3951,60,3458,3918,539,2711,1198
139,380,2711,1198,1389,1325,45,601,3441,748
2711,3951,709,1904,380,2776,4657,1519,42,6249
2711,380,60,1389,2102,219,748,4390,14,3478
2776,140,6745,1096,1519,75,5864,7758,5992,6044
14,151,1264,60,380,2102,588,87,140,6249
606,709,2711,75,7195,6102,1096,380,60,139
75,2711,1264,2969,7353,398,3951,1198,380,1781
380,1198,2711,42,140,2758,2776,1325,606,3951
1198,380,2758,2711,60,3124,4706,3951,1513,4963
380,1519,2711,2776,8773,3478,2079,42,1096,60
3951,1904,5084,5345,2711,709,2969,3200,1198,5844
380,1198,42,1325,219,78,21,140,2758,606
709,2711,3438,2428,606,3166,2776,3238,1198,1264
380,1198,3918,219,2711,606,1325,1096,78,772
606,75,2415,3166,21,1063,240,140,1325,2711
219,606,1325,1096,140,2711,380,186,42,14
709,380,2711,219,1325,6102,2776,1198,586,1699
12624,349,3458,682,1705,539,567,2776,5726,6176
380,140,2758,709,2776,606,5844,3478,1198,1063
1325,84,4645,335,4915,9449,353,139,60,829
3606,6002,1829,3952,380,6745,2711,3385,335,3940
2758,6102,380,139,3478,606,14,772,60,709
2711,380,586,1325,709,60,1904,6249,1198,3478
877,60,709,139,3478,6102,1198,335,42,380
1096,686,3951,2607,75,9507,772,6249,1325,3458
380,709,1699,1096,606,1325,3918,105,1264,219
380,3918,42,561,186,1096,105,60,586,7758
1096,2711,380,219,606,1325,140,3124,2776,772
219,5239,2079,1198,372,1513,87,3940,45,52
380,5864,775,1096,60,8773,2102,3124,2711,2776
380,3918,772,4916,140,2102,1107,3458,1096,1519
2711,1829,1198,219,5992,1519,3458,686,75,78
380,2711,1198,42,45,606,75,21,3197,3458
380,1096,2776,3458,1519,606,709,140,1483,1325
1519,2711,1325,5748,1403,5726,2605,1483,1096,606
1325,139,4962,380,1519,14,9449,2102,5864,9507
3951,2758,4706,658,7758,2711,45,586,144,606
219,140,380,42,1198,184,709,561,75,2776
380,75,1096,140,2776,3057,3166,1198,709,1325
1519,2105,3952,8278,8268,1063,2149,4034,2141,184
4645,3951,709,5992,1198,60,540,2776,2758,380
380,21,606,1198,186,8533,3782,772,1133,539
380,2758,5820,4670,5982,4657,8388,2079,877,3441
2711,606,60,3458,380,3223,686,8773,739,45
4610,105,3057,2102,6102,3554,380,5239,3020,3782
1198,709,3951,380,772,2776,60,21,45,1096
380,3951,2711,606,3458,3124,772,1198,709,2776
2711,1904,606,8532,1829,1445,1675,539,3951,7195
45,3197,1513,3940,398,2077,4948,372,3124,2711
5239,380,2969,1675,398,2079,2776,3951,2711,349
3458,219,380,3441,7758,606,1198,42,1264,140
2776,380,60,3458,2711,3124,3951,2428,5844,709
1245,3351,423,4963,1727,1325,794,1315,4212,3685
5726,2711,3478,1325,140,304,5239,1063,2079,349
3124,2711,1264,3408,380,2079,1096,775,1198,5239
1325,924,567,2711,1801,380,184,1096,52,2776
739,3478,3951,3458,380,6102,3166,2578,709,1904
380,1198,3124,2711,140,3458,2776,219,42,75
1513,606,380,140,756,9507,3124,1096,2711,1325
1198,380,42,1264,1096,139,14,6044,2711,2969
1198,1325,380,140,139,709,219,2711,1699,9449
2711,380,606,60,1096,6249,7519,1198,1483,21
3458,140,1325,3124,139,380,1519,1063,1096,42
380,6249,139,2776,1325,2102,772,4916,1198,8027
60,3918,3458,1325,8773,1198,335,3223,686,9449
606,2776,219,4963,105,186,21,924,3951,5239
4962,3951,2711,105,924,140,5844,6102,1519,2102
772,3940,60,2711,606,3441,2758,105,186,4783
380,1198,60,4916,3940,606,2711,1829,772,4963
16,14,7272,1096,42,105,12913,3166,1264,8338
380,42,14,709,21,3918,304,3124,105,561
918,854,5084,684,240,140,380,2711,42,9507
1325,140,2711,380,3458,1198,75,772,7729,709
2711,2969,380,3743,139,772,686,1675,4591,3918
2776,380,775,1829,2006,9449,2711,1852,388,2079
606,11028,1793,380,8877,5084,105,3412,772,7853
1096,5844,3458,2007,380,2776,42,3166,630,3918
1198,380,219,3166,42,3918,772,1096,2079,140
78,260,2711,4853,7182,4963,5546,2442,4331,1096
219,380,2776,9507,1675,52,1519,1513,539,139
186,219,606,5239,380,709,2776,140,1096,1513
380,3458,1829,2711,4916,2758,3478,4962,1854,686
2758,3478,540,3124,9449,6102,2079,1519,380,2776
380,2711,606,219,1096,105,1198,140,5844,42
1096,1519,2776,380,42,140,2079,5084,6044,14
139,2711,6102,1198,380,709,1325,60,5844,1754
772,380,21,1325,75,3918,3441,3940,748,1198
380,2711,219,1198,709,1325,3197,3458,1096,42
2711,561,3918,606,380,1096,1325,140,709,105
380,606,105,3223,3124,6102,2711,1483,60,739
1198,772,2711,1264,606,380,3951,3918,105,1096
380,5864,2578,60,3458,3454,140,2776,8773,3166
219,380,5844,186,42,60,3458,540,2776,304
184,1096,1325,105,380,3782,52,3124,75,388
380,60,709,3458,2711,1264,2428,78,606,14
3918,1096,2711,380,1198,3124,2776,6187,3454,709
606,8359,2711,335,3124,1519,380,1063,3794,140
380,219,105,1096,60,140,1198,42,2711,186
606,2711,1096,380,1325,3223,924,75,3743,601
2711,78,3458,184,3952,1519,60,539,380,2969
5239,217,186,4108,2079,349,1264,3918,1483,2776
1325,772,380,4916,3918,140,75,219,139,1198
380,1198,140,3458,3918,21,1519,219,1096,1513
3756,630,3124,6239,922,11028,380,5525,42,3042
3124,1325,87,6102,4962,2969,380,606,45,1096
2711,380,2079,3458,4916,1198,2776,739,2428,606
380,1325,14,1198,6102,219,3291,184,709,854
380,2007,775,9507,335,3166,1096,4783,3441,539
1325,1198,2102,3940,139,140,14,3166,380,6249
739,6249,139,772,60,1389,601,2758,1063,5820
1483,3223,2758,3458,918,380,1325,6102,139,2415
380,3458,9449,3951,2079,3606,304,1063,8773,2711
1325,380,7758,1063,4867,8773,2102,2007,7580,686
1519,3940,5345,6044,10767,709,1198,8027,5858,1063
5992,1675,6002,6518,686,2492,6044,1519,5648,3412
1513,1096,380,1325,2776,3918,335,3458,4963,4916
1198,380,2758,772,42,1325,140,2428,8773,3441
7180,748,6816,756,4763,9973,6871,782,788,790
2711,380,709,6249,2776,1096,3166,717,3124,4948
1325,6102,606,60,3441,140,709,3223,2711,3458
380,6102,1198,3197,335,2711,78,586,2578,772
1063,1096,42,140,2776,1198,3124,3458,380,606
686,2711,1198,60,1622,3606,772,3493,6249,7580
775,3458,349,1384,4916,3782,42,772,4706,380
16523,1287,1299,10409,18309,3768,12624,10404,18325,1290
1198,380,1264,4948,6249,3606,139,9449,1325,3918
2711,2969,606,219,5648,1096,8173,75,4963,3458
140,3124,709,42,105,2776,9507,75,380,2711
6187,744,2488,3951,2758,8773,977,1781,2776,3223
75,3782,946,40,6776,6001,3166,1483,4569,398
5864,614,78,2776,567,6540,4610,627,186,4837
2776,3478,380,45,709,4962,775,2578,516,1287
4962,1345,772,8430,775,3151,779,780,10177,7169
3124,3951,1198,5084,3454,14,2776,918,2711,219
2776,380,105,2079,1325,42,2415,709,304,140
219,380,1198,2711,6249,2969,372,2079,186,3918
380,2711,1700,1198,349,219,6187,304,5648,2079
606,1198,1389,1675,5844,2711,2079,8773,380,775
1198,5844,3478,3782,561,2066,946,42,10239,3918
380,1096,1519,184,105,1198,1513,42,775,2079
380,775,2776,2969,1519,2711,1513,219,52,9449
219,1198,75,2969,3458,42,6249,5864,16,7758
219,1198,380,6249,60,606,42,7758,3782,2711
3124,1325,3458,2007,8773,1675,105,5844,6102,60
2711,5864,756,1096,540,2776,60,1483,1940,567
2079,1519,3197,3918,219,42,2149,2711,1063,140
380,105,3197,709,2969,260,139,219,1264,3330
184,380,1198,140,75,4645,2776,709,1519,2711
2776,4601,1096,5648,4207,606,4963,5897,219,3166
4582,1002,3441,9507,7463,2711,372,3111,4601,3782
6951,10256,6270,5862,2625,3587,6607,14606,11165,8757
1513,695,380,1264,1198,1675,2428,304,6102,186
709,349,380,772,697,1063,1325,335,6006,5992
2776,1325,1198,380,42,3124,140,2711,3458,6102
380,219,2711,739,1513,21,87,4610,3223,45
219,380,2711,1940,304,3940,2969,186,7729,5844
1942,658,388,709,60,5084,7870,1699,1618,3098
606,1829,1198,2711,1675,739,540,3478,4732,349
1325,9449,2758,6249,1139,686,7353,2058,1198,7519
3110,3166,772,139,2079,3951,78,686,4732,60
1699,3458,772,2091,2969,3606,4916,1198,7519,1483
380,3223,4867,2758,739,606,3940,1325,139,2776
1264,1198,380,606,3441,6249,586,739,14,3458
3952,1988,1135,12327,6636,14606,8773,1096,212,8842
380,1096,3166,1198,2091,3124,151,772,3357,140
380,606,3057,2149,219,2102,3124,3458,686,2578
1483,3124,5864,75,9507,2776,1829,7278,6187,1264
380,60,42,2711,1198,21,606,3458,14,105
380,139,1198,1325,3458,606,3441,2776,42,1063
1096,3124,1513,21,219,8027,2711,2776,380,1483
380,4916,1675,8697,40,612,8693,304,14,2079
380,2776,7011,219,709,3952,2428,140,5992,519
380,105,1096,772,3166,2711,60,3458,140,2776
3918,5864,6249,14,775,1325,380,105,75,1198
380,2711,1675,775,5829,606,2079,4706,1325,7353
380,140,219,3458,709,3124,1198,3918,105,2776
139,2711,380,1325,1063,772,8173,1483,739,2776
167,7218,4229,4569,4962,2006,1781,3847,184,5829
140,380,3940,2711,1198,3458,105,3951,709,586
6249,739,1622,4948,3441,686,8773,1198,772,6518
380,21,1198,2091,6102,2578,2711,3166,2428,2758
2758,11319,300,3124,1513,1096,87,8533,151,380
105,2711,380,2079,52,606,1096,9449,709,11028
3441,3940,1198,2711,6249,5648,606,380,1325,2607
380,139,3918,606,1198,2776,12220,105,1325,42
380,3166,775,1096,5864,1198,630,105,3458,219
3223,219,1513,8773,8840,380,140,349,9507,2711
1198,2711,2776,1325,140,2079,42,2969,380,219
380,775,2776,219,709,78,14,2711,3458,5844
380,1198,140,772,60,1096,1325,2711,2776,21
186,1198,105,1781,140,5844,3458,380,606,586
140,2776,709,1198,380,1519,2711,219,3458,3952
380,42,2711,775,105,527,877,3458,45,1063
3756,2758,5525,1156,3357,3124,3712,3197,1096,2711
380,6102,539,1198,5084,3951,2711,606,12624,1700
1519,219,380,3124,2711,140,2776,3458,2102,1325
380,1096,2578,5864,140,606,105,4916,1198,2776
709,2758,380,1829,606,2578,3057,3951,335,75
2102,3782,42,4669,380,304,105,3458,6518,140
3458,380,140,42,6102,709,1198,1096,9507,7580
2079,304,5239,606,1829,739,186,105,45,3412
186,2711,709,3458,380,1483,2578,3951,5239,1096
140,380,1096,3124,2776,1198,1513,1699,4962,5864
380,2776,1198,3124,1513,140,1096,606,2711,9507
380,772,6102,139,1325,7278,3940,1198,14,601
6249,7758,2711,14,6063,2428,4916,7353,924,1389
380,1198,219,42,105,139,2776,3458,3454,3918
2776,1325,380,3918,5992,4916,1519,4657,2711,14
1940,709,219,1829,684,1198,2776,1519,1096,75
380,139,2711,3223,606,3478,1198,140,14,1389
6249,2711,3782,3918,606,380,11028,2969,2079,45
1264,2578,139,2091,60,7519,1516,2102,87,3951
380,1096,772,1198,140,3940,2711,3166,5992,1325
7176,2591,11140,2006,3712,60,474,8414,7278,3223
380,1096,3458,186,606,3124,42,9449,1483,2711
1198,1325,3686,772,2415,2091,151,75,586,1516
1389,2434,3223,2415,1699,140,606,709,2776,1829
42,75,380,9449,1325,14,3918,2758,1096,87
2776,380,775,4916,3124,2079,7353,2434,2711,3951
2711,45,3951,739,304,5844,2578,1325,3478,1829
75,775,3458,3166,380,140,3989,4669,3691,105
709,2415,3223,1264,8773,772,388,380,3743,3441
380,1198,2711,772,3458,2776,3940,5648,4916,1829
2711,3458,1325,380,3441,1096,3951,772,606,3940
2776,1705,2578,3124,2711,8533,4601,1096,3057,5858
3951,380,186,5239,60,540,42,4963,539,772
2079,6249,380,21,139,1325,8027,184,2711,9844
3166,2434,219,1198,380,684,1829,5844,75,2079
772,139,1198,380,606,2711,6102,709,1325,140
184,105,606,87,219,75,3197,3376,709,6249
380,219,1264,2711,2079,1096,140,1198,1513,5844
380,1096,21,42,105,140,772,3124,1198,3918
380,75,105,3166,1198,3124,219,139,3458,772
380,2711,3458,1198,219,2776,1325,1699,139,6102
606,3458,2776,2711,219,1513,380,3951,1198,4706
380,1754,2119,4059,6102,5820,5648,7870,6152,3685
380,1096,3166,1198,42,606,60,709,3918,105
2711,140,606,540,5648,380,8773,5864,3124,1699
2711,398,1700,1829,2578,3165,1675,4582,5864,139
690,2428,6102,3441,1086,1699,689,3098,709,1516
10496,1700,4610,1932,7870,3454,7011,3952,3951,638
1198,14,586,3458,3918,5992,184,380,1096,7011
60,380,2711,1096,1198,9449,5844,539,6002,1675
1145,219,11028,606,1264,516,1096,3441,924,4639
380,105,304,2711,2758,606,1513,1198,3124,2079
7831,16125,10837,5713,1978,18701,5708,16124,1988,1964
3458,9507,2776,219,1198,3124,9449,709,2006,2711
482,4783,3458,4867,2711,4063,1829,3951,1198,1389
2776,2711,60,2611,709,219,3854,372,1389,1739
140,105,16,380,4670,3478,7278,5844,1915,8173
2776,1519,709,3458,140,6805,1198,3454,1756,8773
42,398,3330,4962,3124,3432,184,561,140,6155
380,1096,8773,2776,1325,1198,219,2969,6102,105
380,60,2776,772,1096,5844,686,3166,2711,2969
1198,380,6249,2711,9449,1264,14,75,586,8173
380,1198,2711,1904,8840,3940,304,2149,3458,2079
380,2711,2776,539,1940,3951,1198,1829,1063,1675
380,1198,3918,42,3458,140,709,9507,3124,586
78,380,775,3166,349,1287,2079,1675,60,630
3057,105,140,775,709,380,3124,42,2607,3197
3951,140,105,219,78,4962,1325,2776,2758,13619
4438,2079,42,1096,690,3918,946,1519,6044,21
2182,1156,1516,2787,4948,2415,1063,9449,1389,6249
601,3743,709,2711,11028,606,1829,739,272,772
380,3458,184,3124,2711,1198,2079,1483,3918,539
349,1264,42,1756,219,8173,775,8533,3223,8773
739,2711,8773,3441,380,2415,1063,6249,1705,664
105,2079,21,6044,380,4861,304,1829,1325,1904
3918,1519,2711,756,42,140,1483,3952,3951,1096
2711,1096,380,1519,5648,606,1675,1513,349,60
380,2711,42,140,1325,1198,2758,21,606,2079
219,42,1325,45,260,304,5801,2079,1519,380
2102,606,1198,87,3197,1264,3357,1096,3918,2711
3918,260,606,2711,9449,1198,2079,3458,4706,519
21,380,139,5844,140,772,1325,2149,561,3743
2711,1829,739,60,3458,5648,1940,4601,6249,8773
380,219,9449,3918,21,16,42,140,1325,3782
1325,380,2711,1198,335,2079,2776,606,219,4962
380,3291,1325,709,2776,3940,3223,2711,1198,3951
75,2758,380,1829,40,2969,1264,709,1096,695
3951,5820,1940,423,12624,10175,3458,6739,1829,1781
4860,1904,1892,3880,167,6855,1874,994,3938,6709
140,3458,5084,184,5844,3691,709,3378,1096,87
3458,709,2711,380,606,8773,6102,1198,335,1513
2776,1829,709,1519,1483,4916,3951,775,918,380
5844,1198,3458,78,3166,219,772,2776,2102,1325
380,2711,2776,8773,3951,1829,5748,1519,1096,2079
380,219,9449,2711,42,709,2776,105,1096,1198
380,8173,748,1198,3223,60,2102,2079,3458,335
21,45,380,3458,2711,3197,139,2578,739,219
380,219,105,9507,1096,1198,1325,1264,5844,1467
380,829,2758,105,9511,2578,1198,21,60,627
606,14,1483,380,2776,2079,1264,105,140,3951
2776,4227,5411,4835,2655,3223,13206,7463,5212,4232
42,1198,1325,3124,5084,4438,3458,388,3768,4569
2711,3223,272,1829,380,775,3458,7870,1198,4962
3478,2776,2607,2711,2079,6102,709,1325,9507,1096
380,709,606,3223,2711,6249,3124,3166,1198,3458
2711,380,775,2776,9449,6249,10062,1940,1519,6044
2079,1325,140,2711,3951,2969,1096,60,5648,1264
380,3166,105,9507,1483,748,2079,304,189,2607
380,60,709,5239,4706,3691,139,186,52,1513
380,3223,2711,877,4108,7195,606,3918,11319,2776
5648,518,1279,684,2079,4207,709,8027,140,7512
3606,380,9449,1325,2711,6102,1198,709,304,3918
380,42,105,186,219,2711,2776,561,1403,7758
2711,2079,380,5992,186,304,9449,1829,606,5844
380,1198,5844,42,219,539,1700,3458,186,561
140,4916,2776,380,2711,3458,4610,1325,3951,1096
829,772,1086,2969,1198,2711,7729,140,2659,6100
380,606,2711,3458,3918,3951,1198,2776,775,1513
606,2776,219,1325,1198,140,42,6102,3918,105
380,2607,2079,2492,1198,7729,2591,1904,1096,2711
3918,4172,684,772,189,709,186,1727,3458,539
2434,1198,5726,7519,612,2149,606,1325,78,5820
380,3458,2711,2758,1198,3951,140,2079,3124,2776
380,5864,1663,709,2079,78,4916,9507,105,3166
9449,3951,686,260,140,3166,1096,349,540,4963
78,1700,1513,5844,380,1198,5084,601,189,1226
7856,4174,8116,12994,2659,561,13019,8608,2986,272
2776,772,1264,2758,1063,588,219,21,1198,3166
1096,7758,380,2711,335,3454,78,1198,709,8773
2711,380,1096,9507,42,5844,6249,1513,1519,1198
67,3197,380,60,21,42,45,1096,606,1897
5084,3432,5844,184,1519,1516,6007,1264,686,380
6102,2711,3918,40,2776,775,380,4255,3458,8533
844,3724,2115,15198,6044,4369,9617,340,5065,5066
186,21,5819,1699,7269,4916,78,4399,3378,139
14,772,8173,1198,1389,6249,3166,2711,60,3940
380,1096,3458,2711,140,1198,2776,3124,3918,219
1700,2758,2711,561,1781,1198,380,854,709,105
3951,380,140,2711,3782,78,1325,2415,5844,748
380,2711,9449,6102,42,21,7353,3478,2079,3918
3991,15859,5115,9046,9047,15863,5111,5110,5109,9048
380,2079,105,140,606,9449,567,3940,2711,184
380,3124,219,1264,3166,7758,1513,349,8533,4963
335,3478,5525,1325,772,2428,665,686,6518,1156
4136,2776,12624,5084,14216,51,3782,3918,3124,4706
709,688,1063,9507,1904,2776,40,1198,2711,946
3918,1096,380,2711,219,709,2776,42,140,1325
586,854,3768,241,16,186,3357,1198,3782,380
4657,2578,8173,612,709,45,8840,3166,2607,7538
11802,3190,11396,3200,11389,11385,3204,3207,3210,11364
6102,16,4948,1086,4438,139,5918,335,456,606
1904,2969,1063,4963,2079,1513,3691,380,2776,189
606,2776,9449,380,219,2079,7758,3478,709,60
380,8773,2711,606,630,105,304,5225,1513,5648
1198,380,3951,1096,2711,3124,2776,42,3458,335
380,42,105,1198,1096,219,140,75,3166,4916
219,380,186,60,5844,4390,42,1198,3918,709
586,1096,1325,6499,2776,3951,1700,4610,772,484
2711,380,3918,1096,3458,105,3441,4916,5648,606
5858,772,139,2091,2428,380,2182,1198,3124,9449
3458,1198,2428,380,140,2711,4610,75,1519,2415
3918,3782,105,1389,75,7195,1467,772,1096,186
380,60,1096,2711,186,2776,42,1675,184,3478
6063,1513,1699,4867,304,2414,2758,6905,2102,139
380,1513,709,4921,2711,1519,3918,772,3151,3378
151,7580,3686,5779,2182,6249,9251,1516,16325,2524
4948,772,140,380,6102,690,3458,1198,709,1325
380,2711,1198,3458,4916,606,219,8773,140,42
3223,709,2711,1198,6102,7353,380,606,9449,772
2776,1519,539,2711,1904,6499,3782,1287,1096,11992
8533,3458,78,1096,140,5084,2711,2758,151,380
3458,1325,1519,1096,3124,2776,140,416,612,1088
606,4962,539,1944,6121,8533,1675,7758,3996,1519
772,8173,2711,9449,14,3057,3223,709,1198,6249
380,1198,140,775,3951,2711,105,2776,3606,219
1264,2711,606,2079,380,1675,87,3441,4783,1198
1519,140,586,918,1325,3458,2711,4433,2607,1829
12434,12194,5746,5748,12203,5775,1345,5791,12198,5801
14112,6805,665,10015,5727,670,671,1834,3385,4428
42,380,3458,2102,1198,1519,219,78,4610,5864
2711,380,75,139,3458,1699,84,709,3951,3478
14,772,140,6249,1325,606,1198,3478,78,60
606,380,1198,219,1096,2758,2079,14,1264,2776
380,5239,349,1513,2969,5648,8773,1483,60,2776
1675,3951,686,6102,2711,380,52,5239,1705,6402
2776,3951,6249,3454,2711,1519,709,1829,606,3458
5748,1096,4948,1198,1139,380,775,1852,3686,3606
380,739,14,1198,1325,140,6102,3478,45,139
219,606,1096,1198,1264,9507,1445,1325,1675,12494
709,606,2711,3918,2776,772,7758,3166,335,3357
380,139,1198,606,2776,3458,772,1325,3918,2102
2711,380,2079,1829,2776,5844,8773,1096,1063,606
380,2711,2776,1198,1096,105,3124,3918,335,42
2776,1096,3458,606,2711,4962,3166,380,105,3918
686,3166,380,75,606,60,6249,3441,4962,3458
380,1198,105,14,75,78,87,1513,5844,586
5992,2758,140,3478,1264,3166,380,3124,2776,709
3478,2758,1198,139,380,8773,2776,2711,588,601
